Year,Country,Division,Species Name,Metric Tonnes
1991,CANADA NEWFOUNDLAND - CAN-N,3N,ATLANTIC HALIBUT - HAL,4
1991,CANADA NEWFOUNDLAND - CAN-N,4VN,ATLANTIC HALIBUT - HAL,3
1991,CANADA NEWFOUNDLAND - CAN-N,4VS,ATLANTIC HALIBUT - HAL,3
1991,CANADA QUEBEC - CAN-Q,4S,ATLANTIC HALIBUT - HAL,95
1991,CANADA QUEBEC - CAN-Q,4T,ATLANTIC HALIBUT - HAL,77
1991,CANADA QUEBEC - CAN-Q,4R,ATLANTIC HALIBUT - HAL,7
1991,CUBA - CUB,4W,ATLANTIC HALIBUT - HAL,3
1991,CUBA - CUB,3N,ATLANTIC HALIBUT - HAL,3
1991,CUBA - CUB,3M,ATLANTIC HALIBUT - HAL,1
1991,CUBA - CUB,3O,ATLANTIC HALIBUT - HAL,1
1991,DENMARK GREENLAND - GRL,1NK,ATLANTIC HALIBUT - HAL,17
1991,DENMARK GREENLAND - GRL,1C,ATLANTIC HALIBUT - HAL,15
1991,DENMARK GREENLAND - GRL,1A,ATLANTIC HALIBUT - HAL,8
1991,DENMARK GREENLAND - GRL,1B,ATLANTIC HALIBUT - HAL,5
1991,DENMARK GREENLAND - GRL,1D,ATLANTIC HALIBUT - HAL,3
1991,FEDERAL REPUBLIC OF GERMANY - E/DEU,3L,ATLANTIC HALIBUT - HAL,4
1991,FEDERAL REPUBLIC OF GERMANY - E/DEU,1F,ATLANTIC HALIBUT - HAL,2
1991,FRANCE ST. PIERRE ET MIQUELON - FRA-SP,3PS,ATLANTIC HALIBUT - HAL,96
1991,FRANCE ST. PIERRE ET MIQUELON - FRA-SP,4R,ATLANTIC HALIBUT - HAL,5
1991,FRANCE ST. PIERRE ET MIQUELON - FRA-SP,3PN,ATLANTIC HALIBUT - HAL,1
1991,JAPAN - JPN,4VS,ATLANTIC HALIBUT - HAL,7
1991,JAPAN - JPN,3O,ATLANTIC HALIBUT - HAL,2
1991,JAPAN - JPN,3M,ATLANTIC HALIBUT - HAL,1
1991,JAPAN - JPN,1C,ATLANTIC HALIBUT - HAL,1
1991,PORTUGAL - E/PRT,3M,ATLANTIC HALIBUT - HAL,94
1991,PORTUGAL - E/PRT,3L,ATLANTIC HALIBUT - HAL,72
1991,PORTUGAL - E/PRT,3N,ATLANTIC HALIBUT - HAL,62
1991,PORTUGAL - E/PRT,3O,ATLANTIC HALIBUT - HAL,1
1991,SPAIN - E/ESP,3N,ATLANTIC HALIBUT - HAL,621
1991,SPAIN - E/ESP,3L,ATLANTIC HALIBUT - HAL,257
1991,SPAIN - E/ESP,3M,ATLANTIC HALIBUT - HAL,244
1991,UNITED STATES OF AMERICA - USA,5Y,ATLANTIC HALIBUT - HAL,22
1991,UNITED STATES OF AMERICA - USA,5ZU,ATLANTIC HALIBUT - HAL,8
1991,UNITED STATES OF AMERICA - USA,3M,ATLANTIC HALIBUT - HAL,1
1991,UNITED STATES OF AMERICA - USA,6B,ATLANTIC HALIBUT - HAL,1
1990,CANADA MARITIMES - CAN-M,4X,ATLANTIC HALIBUT - HAL,453
1990,CANADA MARITIMES - CAN-M,4W,ATLANTIC HALIBUT - HAL,366
1990,CANADA MARITIMES - CAN-M,3O,ATLANTIC HALIBUT - HAL,274
1990,CANADA MARITIMES - CAN-M,4VS,ATLANTIC HALIBUT - HAL,231
1990,CANADA MARITIMES - CAN-M,3N,ATLANTIC HALIBUT - HAL,198
1990,CANADA MARITIMES - CAN-M,3PS,ATLANTIC HALIBUT - HAL,125
1990,CANADA MARITIMES - CAN-M,5ZC,ATLANTIC HALIBUT - HAL,69
1990,CANADA MARITIMES - CAN-M,4T,ATLANTIC HALIBUT - HAL,46
1990,CANADA MARITIMES - CAN-M,4VN,ATLANTIC HALIBUT - HAL,38
1990,CANADA MARITIMES - CAN-M,3L,ATLANTIC HALIBUT - HAL,27
1990,CANADA MARITIMES - CAN-M,4S,ATLANTIC HALIBUT - HAL,12
1990,CANADA MARITIMES - CAN-M,3M,ATLANTIC HALIBUT - HAL,9
1990,CANADA MARITIMES - CAN-M,4R,ATLANTIC HALIBUT - HAL,8
1990,CANADA MARITIMES - CAN-M,3K,ATLANTIC HALIBUT - HAL,1
1990,CANADA MARITIMES - CAN-M,3PN,ATLANTIC HALIBUT - HAL,1
1990,CANADA NEWFOUNDLAND - CAN-N,4R,ATLANTIC HALIBUT - HAL,125
1990,CANADA NEWFOUNDLAND - CAN-N,3PS,ATLANTIC HALIBUT - HAL,59
1990,CANADA NEWFOUNDLAND - CAN-N,3O,ATLANTIC HALIBUT - HAL,44
1990,CANADA NEWFOUNDLAND - CAN-N,3PN,ATLANTIC HALIBUT - HAL,33
1990,CANADA NEWFOUNDLAND - CAN-N,3K,ATLANTIC HALIBUT - HAL,15
1990,CANADA NEWFOUNDLAND - CAN-N,3L,ATLANTIC HALIBUT - HAL,12
1990,CANADA NEWFOUNDLAND - CAN-N,4VS,ATLANTIC HALIBUT - HAL,4
1990,CANADA NEWFOUNDLAND - CAN-N,2J,ATLANTIC HALIBUT - HAL,3
1990,CANADA NEWFOUNDLAND - CAN-N,4S,ATLANTIC HALIBUT - HAL,3
1990,CANADA NEWFOUNDLAND - CAN-N,4VN,ATLANTIC HALIBUT - HAL,2
1990,CANADA NEWFOUNDLAND - CAN-N,3N,ATLANTIC HALIBUT - HAL,2
1990,CANADA QUEBEC - CAN-Q,4T,ATLANTIC HALIBUT - HAL,167
1990,CANADA QUEBEC - CAN-Q,4S,ATLANTIC HALIBUT - HAL,69
1990,CANADA QUEBEC - CAN-Q,4R,ATLANTIC HALIBUT - HAL,18
1990,CUBA - CUB,4W,ATLANTIC HALIBUT - HAL,3
1990,DENMARK GREENLAND - GRL,1NK,ATLANTIC HALIBUT - HAL,105
1990,DENMARK GREENLAND - GRL,1C,ATLANTIC HALIBUT - HAL,29
1990,DENMARK GREENLAND - GRL,1D,ATLANTIC HALIBUT - HAL,24
1990,DENMARK GREENLAND - GRL,1B,ATLANTIC HALIBUT - HAL,19
1990,DENMARK GREENLAND - GRL,1A,ATLANTIC HALIBUT - HAL,11
1990,DENMARK GREENLAND - GRL,1F,ATLANTIC HALIBUT - HAL,8
1990,DENMARK GREENLAND - GRL,1E,ATLANTIC HALIBUT - HAL,8
1990,FAROE ISLANDS - FRO,3N,ATLANTIC HALIBUT - HAL,21
1990,FAROE ISLANDS - FRO,3M,ATLANTIC HALIBUT - HAL,2
1990,FAROE ISLANDS - FRO,3L,ATLANTIC HALIBUT - HAL,1
1990,FEDERAL REPUBLIC OF GERMANY - E/DEU,1F,ATLANTIC HALIBUT - HAL,14
1990,FEDERAL REPUBLIC OF GERMANY - E/DEU,3L,ATLANTIC HALIBUT - HAL,14
1990,FEDERAL REPUBLIC OF GERMANY - E/DEU,1E,ATLANTIC HALIBUT - HAL,5
1990,FRANCE ST. PIERRE ET MIQUELON - FRA-SP,3PS,ATLANTIC HALIBUT - HAL,89
1990,FRANCE ST. PIERRE ET MIQUELON - FRA-SP,4R,ATLANTIC HALIBUT - HAL,2
1990,FRANCE ST. PIERRE ET MIQUELON - FRA-SP,4VN,ATLANTIC HALIBUT - HAL,1
1990,FRANCE ST. PIERRE ET MIQUELON - FRA-SP,3PN,ATLANTIC HALIBUT - HAL,1
1990,JAPAN - JPN,3O,ATLANTIC HALIBUT - HAL,5
1990,JAPAN - JPN,4VS,ATLANTIC HALIBUT - HAL,3
1990,NORWAY - NOR,0B,ATLANTIC HALIBUT - HAL,1
1990,PORTUGAL - E/PRT,3M,ATLANTIC HALIBUT - HAL,38
1990,PORTUGAL - E/PRT,3L,ATLANTIC HALIBUT - HAL,31
1990,PORTUGAL - E/PRT,3N,ATLANTIC HALIBUT - HAL,25
1990,PORTUGAL - E/PRT,3O,ATLANTIC HALIBUT - HAL,2
1990,SOUTH KOREA - KOR,3N,ATLANTIC HALIBUT - HAL,1
1990,SPAIN - E/ESP,3N,ATLANTIC HALIBUT - HAL,245
1990,SPAIN - E/ESP,3M,ATLANTIC HALIBUT - HAL,197
1990,SPAIN - E/ESP,3L,ATLANTIC HALIBUT - HAL,118
1990,UNITED STATES OF AMERICA - USA,5Y,ATLANTIC HALIBUT - HAL,11
1990,UNITED STATES OF AMERICA - USA,5ZU,ATLANTIC HALIBUT - HAL,5
1989,CANADA MARITIMES - CAN-M,4X,ATLANTIC HALIBUT - HAL,443
1989,CANADA MARITIMES - CAN-M,4W,ATLANTIC HALIBUT - HAL,415
1989,CANADA MARITIMES - CAN-M,3N,ATLANTIC HALIBUT - HAL,275
1989,CANADA MARITIMES - CAN-M,4VS,ATLANTIC HALIBUT - HAL,262
1989,CANADA MARITIMES - CAN-M,3O,ATLANTIC HALIBUT - HAL,172
1989,CANADA MARITIMES - CAN-M,3PS,ATLANTIC HALIBUT - HAL,113
1989,CANADA MARITIMES - CAN-M,3L,ATLANTIC HALIBUT - HAL,76
1989,CANADA MARITIMES - CAN-M,5ZC,ATLANTIC HALIBUT - HAL,65
1989,CANADA MARITIMES - CAN-M,4T,ATLANTIC HALIBUT - HAL,41
1989,CANADA MARITIMES - CAN-M,3M,ATLANTIC HALIBUT - HAL,28
1989,CANADA MARITIMES - CAN-M,4VN,ATLANTIC HALIBUT - HAL,27
1989,CANADA MARITIMES - CAN-M,3K,ATLANTIC HALIBUT - HAL,6
1989,CANADA MARITIMES - CAN-M,4R,ATLANTIC HALIBUT - HAL,1
1989,CANADA NEWFOUNDLAND - CAN-N,4R,ATLANTIC HALIBUT - HAL,75
1989,CANADA NEWFOUNDLAND - CAN-N,3PS,ATLANTIC HALIBUT - HAL,61
1989,CANADA NEWFOUNDLAND - CAN-N,3PN,ATLANTIC HALIBUT - HAL,48
1989,CANADA NEWFOUNDLAND - CAN-N,3O,ATLANTIC HALIBUT - HAL,40
1989,CANADA NEWFOUNDLAND - CAN-N,3K,ATLANTIC HALIBUT - HAL,16
1989,CANADA NEWFOUNDLAND - CAN-N,4VN,ATLANTIC HALIBUT - HAL,8
1989,CANADA NEWFOUNDLAND - CAN-N,3N,ATLANTIC HALIBUT - HAL,8
1989,CANADA NEWFOUNDLAND - CAN-N,3L,ATLANTIC HALIBUT - HAL,8
1989,CANADA NEWFOUNDLAND - CAN-N,4VS,ATLANTIC HALIBUT - HAL,1
1989,CANADA NEWFOUNDLAND - CAN-N,2J,ATLANTIC HALIBUT - HAL,1
1989,CANADA QUEBEC - CAN-Q,4S,ATLANTIC HALIBUT - HAL,83
1989,CANADA QUEBEC - CAN-Q,4T,ATLANTIC HALIBUT - HAL,77
1989,CANADA QUEBEC - CAN-Q,4R,ATLANTIC HALIBUT - HAL,8
1989,DENMARK GREENLAND - GRL,1C,ATLANTIC HALIBUT - HAL,76
1989,DENMARK GREENLAND - GRL,1NK,ATLANTIC HALIBUT - HAL,64
1989,DENMARK GREENLAND - GRL,1E,ATLANTIC HALIBUT - HAL,28
1989,DENMARK GREENLAND - GRL,1B,ATLANTIC HALIBUT - HAL,22
1989,DENMARK GREENLAND - GRL,1D,ATLANTIC HALIBUT - HAL,14
1989,DENMARK GREENLAND - GRL,1A,ATLANTIC HALIBUT - HAL,8
1989,DENMARK GREENLAND - GRL,1F,ATLANTIC HALIBUT - HAL,1
1989,FEDERAL REPUBLIC OF GERMANY - E/DEU,1F,ATLANTIC HALIBUT - HAL,30
1989,FEDERAL REPUBLIC OF GERMANY - E/DEU,1E,ATLANTIC HALIBUT - HAL,23
1989,FEDERAL REPUBLIC OF GERMANY - E/DEU,1D,ATLANTIC HALIBUT - HAL,4
1989,FRANCE ST. PIERRE ET MIQUELON - FRA-SP,3PS,ATLANTIC HALIBUT - HAL,49
1989,FRANCE ST. PIERRE ET MIQUELON - FRA-SP,4R,ATLANTIC HALIBUT - HAL,6
1989,GERMAN DEMOCRATIC REPUBLIC - DDR,3L,ATLANTIC HALIBUT - HAL,1
1989,JAPAN - JPN,3O,ATLANTIC HALIBUT - HAL,14
1989,JAPAN - JPN,4VS,ATLANTIC HALIBUT - HAL,2
1989,JAPAN - JPN,1C,ATLANTIC HALIBUT - HAL,2
1989,NORWAY - NOR,1D,ATLANTIC HALIBUT - HAL,2
1989,SOUTH KOREA - KOR,3N,ATLANTIC HALIBUT - HAL,1
1989,SPAIN - E/ESP,3N,ATLANTIC HALIBUT - HAL,42
1989,SPAIN - E/ESP,3L,ATLANTIC HALIBUT - HAL,22
1989,SPAIN - E/ESP,3M,ATLANTIC HALIBUT - HAL,3
1989,UNITED KINGDOM - E/GBR,1E,ATLANTIC HALIBUT - HAL,2
1989,UNITED STATES OF AMERICA - USA,5Y,ATLANTIC HALIBUT - HAL,10
1989,UNITED STATES OF AMERICA - USA,3N,ATLANTIC HALIBUT - HAL,8
1989,UNITED STATES OF AMERICA - USA,5ZU,ATLANTIC HALIBUT - HAL,3
1989,UNITED STATES OF AMERICA - USA,3O,ATLANTIC HALIBUT - HAL,1
1988,CANADA MARITIMES - CAN-M,4X,ATLANTIC HALIBUT - HAL,608
1988,CANADA MARITIMES - CAN-M,3N,ATLANTIC HALIBUT - HAL,395
1988,CANADA MARITIMES - CAN-M,4W,ATLANTIC HALIBUT - HAL,360
1988,CANADA MARITIMES - CAN-M,4VS,ATLANTIC HALIBUT - HAL,240
1988,CANADA MARITIMES - CAN-M,3O,ATLANTIC HALIBUT - HAL,188
1988,CANADA MARITIMES - CAN-M,5ZC,ATLANTIC HALIBUT - HAL,81
1988,CANADA MARITIMES - CAN-M,3L,ATLANTIC HALIBUT - HAL,66
1988,CANADA MARITIMES - CAN-M,3PS,ATLANTIC HALIBUT - HAL,57
1988,CANADA MARITIMES - CAN-M,4VN,ATLANTIC HALIBUT - HAL,44
1988,CANADA MARITIMES - CAN-M,3M,ATLANTIC HALIBUT - HAL,20
1988,CANADA MARITIMES - CAN-M,4T,ATLANTIC HALIBUT - HAL,18
1988,CANADA MARITIMES - CAN-M,4S,ATLANTIC HALIBUT - HAL,4
1988,CANADA MARITIMES - CAN-M,3K,ATLANTIC HALIBUT - HAL,2
1988,CANADA MARITIMES - CAN-M,3PN,ATLANTIC HALIBUT - HAL,1
1988,CANADA MARITIMES - CAN-M,0A,ATLANTIC HALIBUT - HAL,1
1988,CANADA NEWFOUNDLAND - CAN-N,4R,ATLANTIC HALIBUT - HAL,52
1988,CANADA NEWFOUNDLAND - CAN-N,3O,ATLANTIC HALIBUT - HAL,48
1988,CANADA NEWFOUNDLAND - CAN-N,3N,ATLANTIC HALIBUT - HAL,42
1988,CANADA NEWFOUNDLAND - CAN-N,3PS,ATLANTIC HALIBUT - HAL,35
1988,CANADA NEWFOUNDLAND - CAN-N,3PN,ATLANTIC HALIBUT - HAL,25
1988,CANADA NEWFOUNDLAND - CAN-N,3L,ATLANTIC HALIBUT - HAL,24
1988,CANADA NEWFOUNDLAND - CAN-N,3K,ATLANTIC HALIBUT - HAL,23
1988,CANADA NEWFOUNDLAND - CAN-N,4VS,ATLANTIC HALIBUT - HAL,6
1988,CANADA NEWFOUNDLAND - CAN-N,4VN,ATLANTIC HALIBUT - HAL,5
1988,CANADA NEWFOUNDLAND - CAN-N,2J,ATLANTIC HALIBUT - HAL,1
1988,CANADA QUEBEC - CAN-Q,4S,ATLANTIC HALIBUT - HAL,86
1988,CANADA QUEBEC - CAN-Q,4T,ATLANTIC HALIBUT - HAL,62
1988,CANADA QUEBEC - CAN-Q,4R,ATLANTIC HALIBUT - HAL,16
1988,DENMARK GREENLAND - GRL,1NK,ATLANTIC HALIBUT - HAL,143
1988,DENMARK GREENLAND - GRL,1C,ATLANTIC HALIBUT - HAL,98
1988,DENMARK GREENLAND - GRL,1B,ATLANTIC HALIBUT - HAL,33
1988,DENMARK GREENLAND - GRL,1D,ATLANTIC HALIBUT - HAL,4
1988,DENMARK GREENLAND - GRL,1A,ATLANTIC HALIBUT - HAL,4
1988,DENMARK GREENLAND - GRL,1E,ATLANTIC HALIBUT - HAL,2
1988,FAROE ISLANDS - FRO,3N,ATLANTIC HALIBUT - HAL,10
1988,FAROE ISLANDS - FRO,3M,ATLANTIC HALIBUT - HAL,2
1988,FEDERAL REPUBLIC OF GERMANY - E/DEU,1E,ATLANTIC HALIBUT - HAL,27
1988,FEDERAL REPUBLIC OF GERMANY - E/DEU,1F,ATLANTIC HALIBUT - HAL,11
1988,FEDERAL REPUBLIC OF GERMANY - E/DEU,1D,ATLANTIC HALIBUT - HAL,5
1988,FRANCE MAINLAND - E/FRA-M,3PS,ATLANTIC HALIBUT - HAL,22
1988,FRANCE ST. PIERRE ET MIQUELON - FRA-SP,3PS,ATLANTIC HALIBUT - HAL,27
1988,JAPAN - JPN,3N,ATLANTIC HALIBUT - HAL,24
1988,JAPAN - JPN,3O,ATLANTIC HALIBUT - HAL,9
1988,JAPAN - JPN,3L,ATLANTIC HALIBUT - HAL,6
1988,JAPAN - JPN,4VS,ATLANTIC HALIBUT - HAL,3
1988,JAPAN - JPN,3K,ATLANTIC HALIBUT - HAL,1
1988,JAPAN - JPN,1D,ATLANTIC HALIBUT - HAL,1
1988,JAPAN - JPN,2G,ATLANTIC HALIBUT - HAL,1
1988,NORWAY - NOR,1D,ATLANTIC HALIBUT - HAL,4
1988,POLAND - E/POL,3K,ATLANTIC HALIBUT - HAL,3
1988,PORTUGAL - E/PRT,3L,ATLANTIC HALIBUT - HAL,141
1988,PORTUGAL - E/PRT,3N,ATLANTIC HALIBUT - HAL,11
1988,SPAIN - E/ESP,3N,ATLANTIC HALIBUT - HAL,129
1988,SPAIN - E/ESP,3M,ATLANTIC HALIBUT - HAL,3
1988,SPAIN - E/ESP,3L,ATLANTIC HALIBUT - HAL,2
1988,UNION SOVIET SOCIALIST REPUBLICS - SUN,3K,ATLANTIC HALIBUT - HAL,3
1988,UNITED STATES OF AMERICA - USA,3N,ATLANTIC HALIBUT - HAL,45
1988,UNITED STATES OF AMERICA - USA,5Y,ATLANTIC HALIBUT - HAL,38
1988,UNITED STATES OF AMERICA - USA,5ZU,ATLANTIC HALIBUT - HAL,9
1987,CANADA MARITIMES - CAN-M,4X,ATLANTIC HALIBUT - HAL,484
1987,CANADA MARITIMES - CAN-M,4W,ATLANTIC HALIBUT - HAL,349
1987,CANADA MARITIMES - CAN-M,3N,ATLANTIC HALIBUT - HAL,301
1987,CANADA MARITIMES - CAN-M,4VS,ATLANTIC HALIBUT - HAL,264
1987,CANADA MARITIMES - CAN-M,3O,ATLANTIC HALIBUT - HAL,178
1987,CANADA MARITIMES - CAN-M,3PS,ATLANTIC HALIBUT - HAL,69
1987,CANADA MARITIMES - CAN-M,4VN,ATLANTIC HALIBUT - HAL,41
1987,CANADA MARITIMES - CAN-M,3L,ATLANTIC HALIBUT - HAL,32
1987,CANADA MARITIMES - CAN-M,4T,ATLANTIC HALIBUT - HAL,26
1987,CANADA MARITIMES - CAN-M,5ZC,ATLANTIC HALIBUT - HAL,23
1987,CANADA MARITIMES - CAN-M,3K,ATLANTIC HALIBUT - HAL,21
1987,CANADA MARITIMES - CAN-M,4S,ATLANTIC HALIBUT - HAL,11
1987,CANADA MARITIMES - CAN-M,4R,ATLANTIC HALIBUT - HAL,1
1987,CANADA NEWFOUNDLAND - CAN-N,3O,ATLANTIC HALIBUT - HAL,160
1987,CANADA NEWFOUNDLAND - CAN-N,4R,ATLANTIC HALIBUT - HAL,67
1987,CANADA NEWFOUNDLAND - CAN-N,3PS,ATLANTIC HALIBUT - HAL,64
1987,CANADA NEWFOUNDLAND - CAN-N,3PN,ATLANTIC HALIBUT - HAL,62
1987,CANADA NEWFOUNDLAND - CAN-N,3L,ATLANTIC HALIBUT - HAL,49
1987,CANADA NEWFOUNDLAND - CAN-N,3N,ATLANTIC HALIBUT - HAL,29
1987,CANADA NEWFOUNDLAND - CAN-N,3K,ATLANTIC HALIBUT - HAL,25
1987,CANADA NEWFOUNDLAND - CAN-N,4VS,ATLANTIC HALIBUT - HAL,14
1987,CANADA NEWFOUNDLAND - CAN-N,4VN,ATLANTIC HALIBUT - HAL,9
1987,CANADA NEWFOUNDLAND - CAN-N,2J,ATLANTIC HALIBUT - HAL,3
1987,CANADA QUEBEC - CAN-Q,4T,ATLANTIC HALIBUT - HAL,99
1987,CANADA QUEBEC - CAN-Q,4S,ATLANTIC HALIBUT - HAL,57
1987,CUBA - CUB,4W,ATLANTIC HALIBUT - HAL,2
1987,DENMARK GREENLAND - GRL,1NK,ATLANTIC HALIBUT - HAL,165
1987,FEDERAL REPUBLIC OF GERMANY - E/DEU,1E,ATLANTIC HALIBUT - HAL,6
1987,FEDERAL REPUBLIC OF GERMANY - E/DEU,3K,ATLANTIC HALIBUT - HAL,5
1987,FEDERAL REPUBLIC OF GERMANY - E/DEU,1F,ATLANTIC HALIBUT - HAL,4
1987,FRANCE MAINLAND - E/FRA-M,3PS,ATLANTIC HALIBUT - HAL,14
1987,FRANCE ST. PIERRE ET MIQUELON - FRA-SP,3PS,ATLANTIC HALIBUT - HAL,36
1987,FRANCE ST. PIERRE ET MIQUELON - FRA-SP,3PN,ATLANTIC HALIBUT - HAL,1
1987,JAPAN - JPN,3O,ATLANTIC HALIBUT - HAL,18
1987,JAPAN - JPN,4VS,ATLANTIC HALIBUT - HAL,15
1987,JAPAN - JPN,2G,ATLANTIC HALIBUT - HAL,4
1987,JAPAN - JPN,3K,ATLANTIC HALIBUT - HAL,3
1987,JAPAN - JPN,2H,ATLANTIC HALIBUT - HAL,3
1987,JAPAN - JPN,4W,ATLANTIC HALIBUT - HAL,3
1987,JAPAN - JPN,3L,ATLANTIC HALIBUT - HAL,2
1987,JAPAN - JPN,1C,ATLANTIC HALIBUT - HAL,2
1987,JAPAN - JPN,4VN,ATLANTIC HALIBUT - HAL,2
1987,JAPAN - JPN,1B,ATLANTIC HALIBUT - HAL,2
1987,JAPAN - JPN,1D,ATLANTIC HALIBUT - HAL,1
1987,NORWAY - NOR,1D,ATLANTIC HALIBUT - HAL,1
1987,POLAND - E/POL,3K,ATLANTIC HALIBUT - HAL,5
1987,POLAND - E/POL,2J,ATLANTIC HALIBUT - HAL,1
1987,PORTUGAL - E/PRT,3N,ATLANTIC HALIBUT - HAL,91
1987,PORTUGAL - E/PRT,3L,ATLANTIC HALIBUT - HAL,18
1987,PORTUGAL - E/PRT,3M,ATLANTIC HALIBUT - HAL,4
1987,SPAIN - E/ESP,3N,ATLANTIC HALIBUT - HAL,326
1987,SPAIN - E/ESP,3L,ATLANTIC HALIBUT - HAL,104
1987,SPAIN - E/ESP,3O,ATLANTIC HALIBUT - HAL,82
1987,SPAIN - E/ESP,3M,ATLANTIC HALIBUT - HAL,22
1987,UNION SOVIET SOCIALIST REPUBLICS - SUN,3K,ATLANTIC HALIBUT - HAL,26
1987,UNION SOVIET SOCIALIST REPUBLICS - SUN,2J,ATLANTIC HALIBUT - HAL,24
1987,UNION SOVIET SOCIALIST REPUBLICS - SUN,3O,ATLANTIC HALIBUT - HAL,19
1987,UNION SOVIET SOCIALIST REPUBLICS - SUN,2H,ATLANTIC HALIBUT - HAL,7
1987,UNITED STATES OF AMERICA - USA,5Y,ATLANTIC HALIBUT - HAL,22
1987,UNITED STATES OF AMERICA - USA,5ZU,ATLANTIC HALIBUT - HAL,5
1987,UNITED STATES OF AMERICA - USA,3N,ATLANTIC HALIBUT - HAL,3
1986,CANADA MARITIMES - CAN-M,4W,ATLANTIC HALIBUT - HAL,572
1986,CANADA MARITIMES - CAN-M,3O,ATLANTIC HALIBUT - HAL,530
1986,CANADA MARITIMES - CAN-M,4X,ATLANTIC HALIBUT - HAL,500
1986,CANADA MARITIMES - CAN-M,4VS,ATLANTIC HALIBUT - HAL,471
1986,CANADA MARITIMES - CAN-M,3PS,ATLANTIC HALIBUT - HAL,174
1986,CANADA MARITIMES - CAN-M,3N,ATLANTIC HALIBUT - HAL,145
1986,CANADA MARITIMES - CAN-M,4VN,ATLANTIC HALIBUT - HAL,41
1986,CANADA MARITIMES - CAN-M,4T,ATLANTIC HALIBUT - HAL,35
1986,CANADA MARITIMES - CAN-M,5ZC,ATLANTIC HALIBUT - HAL,30
1986,CANADA MARITIMES - CAN-M,3L,ATLANTIC HALIBUT - HAL,19
1986,CANADA MARITIMES - CAN-M,3K,ATLANTIC HALIBUT - HAL,16
1986,CANADA MARITIMES - CAN-M,4R,ATLANTIC HALIBUT - HAL,8
1986,CANADA MARITIMES - CAN-M,4S,ATLANTIC HALIBUT - HAL,4
1986,CANADA MARITIMES - CAN-M,5Y,ATLANTIC HALIBUT - HAL,2
1986,CANADA NEWFOUNDLAND - CAN-N,3O,ATLANTIC HALIBUT - HAL,313
1986,CANADA NEWFOUNDLAND - CAN-N,3PS,ATLANTIC HALIBUT - HAL,211
1986,CANADA NEWFOUNDLAND - CAN-N,3N,ATLANTIC HALIBUT - HAL,118
1986,CANADA NEWFOUNDLAND - CAN-N,3K,ATLANTIC HALIBUT - HAL,77
1986,CANADA NEWFOUNDLAND - CAN-N,3L,ATLANTIC HALIBUT - HAL,63
1986,CANADA NEWFOUNDLAND - CAN-N,4R,ATLANTIC HALIBUT - HAL,46
1986,CANADA NEWFOUNDLAND - CAN-N,3PN,ATLANTIC HALIBUT - HAL,38
1986,CANADA NEWFOUNDLAND - CAN-N,4S,ATLANTIC HALIBUT - HAL,27
1986,CANADA NEWFOUNDLAND - CAN-N,4VS,ATLANTIC HALIBUT - HAL,17
1986,CANADA NEWFOUNDLAND - CAN-N,4VN,ATLANTIC HALIBUT - HAL,8
1986,CANADA NEWFOUNDLAND - CAN-N,2J,ATLANTIC HALIBUT - HAL,2
1986,CANADA QUEBEC - CAN-Q,4T,ATLANTIC HALIBUT - HAL,110
1986,CANADA QUEBEC - CAN-Q,4S,ATLANTIC HALIBUT - HAL,83
1986,CANADA QUEBEC - CAN-Q,3PS,ATLANTIC HALIBUT - HAL,1
1986,CUBA - CUB,3O,ATLANTIC HALIBUT - HAL,22
1986,CUBA - CUB,3N,ATLANTIC HALIBUT - HAL,14
1986,CUBA - CUB,4W,ATLANTIC HALIBUT - HAL,5
1986,DENMARK GREENLAND - GRL,1C,ATLANTIC HALIBUT - HAL,34
1986,DENMARK GREENLAND - GRL,1B,ATLANTIC HALIBUT - HAL,22
1986,DENMARK GREENLAND - GRL,1NK,ATLANTIC HALIBUT - HAL,19
1986,DENMARK GREENLAND - GRL,1A,ATLANTIC HALIBUT - HAL,12
1986,DENMARK GREENLAND - GRL,1E,ATLANTIC HALIBUT - HAL,7
1986,DENMARK GREENLAND - GRL,1D,ATLANTIC HALIBUT - HAL,5
1986,FAROE ISLANDS - FRO,3M,ATLANTIC HALIBUT - HAL,1
1986,FEDERAL REPUBLIC OF GERMANY - E/DEU,1E,ATLANTIC HALIBUT - HAL,4
1986,FEDERAL REPUBLIC OF GERMANY - E/DEU,1F,ATLANTIC HALIBUT - HAL,4
1986,FEDERAL REPUBLIC OF GERMANY - E/DEU,2J,ATLANTIC HALIBUT - HAL,2
1986,FEDERAL REPUBLIC OF GERMANY - E/DEU,3K,ATLANTIC HALIBUT - HAL,1
1986,FRANCE MAINLAND - E/FRA-M,3PS,ATLANTIC HALIBUT - HAL,9
1986,FRANCE MAINLAND - E/FRA-M,3PN,ATLANTIC HALIBUT - HAL,1
1986,FRANCE MAINLAND - E/FRA-M,4R,ATLANTIC HALIBUT - HAL,1
1986,FRANCE MAINLAND - E/FRA-M,4VN,ATLANTIC HALIBUT - HAL,1
1986,FRANCE ST. PIERRE ET MIQUELON - FRA-SP,3PS,ATLANTIC HALIBUT - HAL,15
1986,FRANCE ST. PIERRE ET MIQUELON - FRA-SP,4VN,ATLANTIC HALIBUT - HAL,1
1986,FRANCE ST. PIERRE ET MIQUELON - FRA-SP,3PN,ATLANTIC HALIBUT - HAL,1
