"YR"	"GEAR"	"NAFO"	"SEX"	"LEN"	"SAMPLE_NUM_AT_LEN"	"NUM_AT_LEN"
"2001"	"50"	"4WG"	"2"	"120"	"1"	"1.09"
"2001"	"50"	"4WG"	"2"	"130"	"1"	"1"
"2001"	"51"	"3NC"	"0"	"78"	"1"	"1.25"
"2001"	"51"	"3NC"	"0"	"118"	"1"	"1.2"
"2001"	"51"	"3NC"	"0"	"152"	"1"	"1.2"
"2001"	"51"	"3NC"	"1"	"82"	"1"	"1.31"
"2001"	"51"	"3NC"	"1"	"84"	"1"	"1.31"
"2001"	"51"	"3NC"	"1"	"89"	"1"	"1.14"
"2001"	"51"	"3NC"	"1"	"90"	"1"	"1.2"
"2001"	"51"	"3NC"	"1"	"93"	"1"	"1.06"
"2001"	"51"	"3NC"	"1"	"95"	"3"	"3.31"
"2001"	"51"	"3NC"	"1"	"96"	"1"	"1.83"
"2001"	"51"	"3NC"	"1"	"97"	"1"	"1.1"
"2001"	"51"	"3NC"	"1"	"99"	"2"	"2.23"
"2001"	"51"	"3NC"	"1"	"100"	"1"	"1.1"
"2001"	"51"	"3NC"	"1"	"101"	"2"	"2.11"
"2001"	"51"	"3NC"	"1"	"103"	"1"	"1.83"
"2001"	"51"	"3NC"	"1"	"106"	"1"	"1"
"2001"	"51"	"3NC"	"1"	"108"	"1"	"1"
"2001"	"51"	"3NC"	"1"	"109"	"2"	"2.31"
"2001"	"51"	"3NC"	"1"	"110"	"3"	"3.56"
"2001"	"51"	"3NC"	"1"	"111"	"2"	"2.13"
"2001"	"51"	"3NC"	"1"	"112"	"2"	"3.01"
"2001"	"51"	"3NC"	"1"	"113"	"2"	"2.19"
"2001"	"51"	"3NC"	"1"	"114"	"1"	"1.37"
"2001"	"51"	"3NC"	"1"	"116"	"2"	"2.64"
"2001"	"51"	"3NC"	"1"	"117"	"2"	"2.67"
"2001"	"51"	"3NC"	"1"	"118"	"1"	"1.13"
"2001"	"51"	"3NC"	"1"	"119"	"1"	"1.18"
"2001"	"51"	"3NC"	"1"	"120"	"3"	"3.94"
"2001"	"51"	"3NC"	"1"	"121"	"2"	"2.89"
"2001"	"51"	"3NC"	"1"	"122"	"2"	"2.55"
"2001"	"51"	"3NC"	"1"	"123"	"2"	"2.16"
"2001"	"51"	"3NC"	"1"	"124"	"1"	"1"
"2001"	"51"	"3NC"	"1"	"125"	"1"	"1.09"
"2001"	"51"	"3NC"	"1"	"126"	"2"	"2.31"
"2001"	"51"	"3NC"	"1"	"128"	"1"	"1.37"
"2001"	"51"	"3NC"	"1"	"133"	"1"	"1.05"
"2001"	"51"	"3NC"	"1"	"139"	"1"	"1.23"
"2001"	"51"	"3NC"	"1"	"142"	"1"	"1.06"
"2001"	"51"	"3NC"	"1"	"150"	"1"	"1"
"2001"	"51"	"3NC"	"1"	"164"	"1"	"1"
"2001"	"51"	"3NC"	"2"	"82"	"1"	"1.16"
"2001"	"51"	"3NC"	"2"	"83"	"2"	"2.72"
"2001"	"51"	"3NC"	"2"	"85"	"1"	"1.23"
"2001"	"51"	"3NC"	"2"	"92"	"1"	"1"
"2001"	"51"	"3NC"	"2"	"93"	"2"	"3.32"
"2001"	"51"	"3NC"	"2"	"95"	"1"	"1.22"
"2001"	"51"	"3NC"	"2"	"97"	"1"	"1.09"
"2001"	"51"	"3NC"	"2"	"98"	"2"	"3.21"
"2001"	"51"	"3NC"	"2"	"100"	"2"	"2.34"
"2001"	"51"	"3NC"	"2"	"101"	"1"	"1.11"
"2001"	"51"	"3NC"	"2"	"102"	"1"	"1.08"
"2001"	"51"	"3NC"	"2"	"103"	"1"	"1.06"
"2001"	"51"	"3NC"	"2"	"104"	"1"	"1.15"
"2001"	"51"	"3NC"	"2"	"105"	"1"	"1.05"
"2001"	"51"	"3NC"	"2"	"106"	"1"	"1.03"
"2001"	"51"	"3NC"	"2"	"107"	"3"	"3.62"
"2001"	"51"	"3NC"	"2"	"108"	"3"	"3.96"
"2001"	"51"	"3NC"	"2"	"109"	"2"	"2.16"
"2001"	"51"	"3NC"	"2"	"110"	"3"	"3"
"2001"	"51"	"3NC"	"2"	"111"	"3"	"3.3"
"2001"	"51"	"3NC"	"2"	"112"	"3"	"3.92"
"2001"	"51"	"3NC"	"2"	"113"	"9"	"10.57"
"2001"	"51"	"3NC"	"2"	"114"	"7"	"9.05"
"2001"	"51"	"3NC"	"2"	"115"	"7"	"9.24"
"2001"	"51"	"3NC"	"2"	"116"	"3"	"3.55"
"2001"	"51"	"3NC"	"2"	"117"	"9"	"11.46"
"2001"	"51"	"3NC"	"2"	"118"	"7"	"8.12"
"2001"	"51"	"3NC"	"2"	"119"	"2"	"2.85"
"2001"	"51"	"3NC"	"2"	"120"	"7"	"8.22"
"2001"	"51"	"3NC"	"2"	"121"	"4"	"4.46"
"2001"	"51"	"3NC"	"2"	"122"	"5"	"5.53"
"2001"	"51"	"3NC"	"2"	"123"	"8"	"8.95"
"2001"	"51"	"3NC"	"2"	"124"	"7"	"9.78"
"2001"	"51"	"3NC"	"2"	"125"	"7"	"8.82"
"2001"	"51"	"3NC"	"2"	"126"	"4"	"5.82"
"2001"	"51"	"3NC"	"2"	"127"	"7"	"8.35"
"2001"	"51"	"3NC"	"2"	"128"	"10"	"12.37"
"2001"	"51"	"3NC"	"2"	"129"	"4"	"4.96"
"2001"	"51"	"3NC"	"2"	"130"	"5"	"5.52"
"2001"	"51"	"3NC"	"2"	"131"	"4"	"4.4"
"2001"	"51"	"3NC"	"2"	"132"	"3"	"3.62"
"2001"	"51"	"3NC"	"2"	"133"	"4"	"4.86"
"2001"	"51"	"3NC"	"2"	"134"	"6"	"7.12"
"2001"	"51"	"3NC"	"2"	"135"	"8"	"9.86"
"2001"	"51"	"3NC"	"2"	"136"	"11"	"12.58"
"2001"	"51"	"3NC"	"2"	"137"	"4"	"4.3"
"2001"	"51"	"3NC"	"2"	"138"	"7"	"7.98"
"2001"	"51"	"3NC"	"2"	"139"	"1"	"1.03"
"2001"	"51"	"3NC"	"2"	"140"	"10"	"11.77"
"2001"	"51"	"3NC"	"2"	"141"	"6"	"6.54"
"2001"	"51"	"3NC"	"2"	"142"	"13"	"16.5"
"2001"	"51"	"3NC"	"2"	"143"	"8"	"9.26"
"2001"	"51"	"3NC"	"2"	"144"	"11"	"12.34"
"2001"	"51"	"3NC"	"2"	"145"	"10"	"11.15"
"2001"	"51"	"3NC"	"2"	"146"	"3"	"3.34"
"2001"	"51"	"3NC"	"2"	"147"	"6"	"6.63"
"2001"	"51"	"3NC"	"2"	"148"	"9"	"10.78"
"2001"	"51"	"3NC"	"2"	"149"	"7"	"8.08"
"2001"	"51"	"3NC"	"2"	"150"	"11"	"12.06"
"2001"	"51"	"3NC"	"2"	"151"	"7"	"9.14"
"2001"	"51"	"3NC"	"2"	"152"	"7"	"7.54"
"2001"	"51"	"3NC"	"2"	"153"	"4"	"4.29"
"2001"	"51"	"3NC"	"2"	"154"	"6"	"6.49"
"2001"	"51"	"3NC"	"2"	"155"	"7"	"8.6"
"2001"	"51"	"3NC"	"2"	"156"	"5"	"5.59"
"2001"	"51"	"3NC"	"2"	"158"	"3"	"3.23"
"2001"	"51"	"3NC"	"2"	"159"	"3"	"4.14"
"2001"	"51"	"3NC"	"2"	"160"	"7"	"8.29"
"2001"	"51"	"3NC"	"2"	"161"	"3"	"3.52"
"2001"	"51"	"3NC"	"2"	"162"	"3"	"3.45"
"2001"	"51"	"3NC"	"2"	"163"	"2"	"2.33"
"2001"	"51"	"3NC"	"2"	"164"	"2"	"2.14"
"2001"	"51"	"3NC"	"2"	"165"	"1"	"1.13"
"2001"	"51"	"3NC"	"2"	"166"	"2"	"2.44"
"2001"	"51"	"3NC"	"2"	"167"	"2"	"2.1"
"2001"	"51"	"3NC"	"2"	"168"	"3"	"3.08"
"2001"	"51"	"3NC"	"2"	"170"	"4"	"4.27"
"2001"	"51"	"3NC"	"2"	"171"	"1"	"1.05"
"2001"	"51"	"3NC"	"2"	"172"	"3"	"3.56"
"2001"	"51"	"3NC"	"2"	"173"	"1"	"1"
"2001"	"51"	"3NC"	"2"	"175"	"1"	"1.55"
"2001"	"51"	"3NC"	"2"	"176"	"1"	"1"
"2001"	"51"	"3NC"	"2"	"177"	"1"	"1.08"
"2001"	"51"	"3NC"	"2"	"179"	"2"	"2.25"
"2001"	"51"	"3NC"	"2"	"180"	"1"	"1.37"
"2001"	"51"	"3NC"	"2"	"183"	"1"	"1"
"2001"	"51"	"3NC"	"2"	"184"	"2"	"2.01"
"2001"	"51"	"3NC"	"2"	"187"	"1"	"1"
"2001"	"51"	"3NC"	"2"	"190"	"1"	"1.22"
"2001"	"51"	"3NC"	"2"	"192"	"1"	"1.08"
"2001"	"51"	"3NC"	"2"	"198"	"1"	"1.21"
"2001"	"51"	"3NC"	"2"	"200"	"1"	"1.14"
"2001"	"51"	"3NC"	"2"	"201"	"1"	"1"
"2001"	"51"	"3NC"	"2"	"203"	"1"	"1"
"2001"	"51"	"3NC"	"2"	"204"	"1"	"1"
"2001"	"51"	"3NC"	"2"	"206"	"1"	"1.05"
"2001"	"51"	"3NC"	"2"	"207"	"2"	"2"
"2001"	"51"	"3NC"	"2"	"208"	"1"	"1.09"
"2001"	"51"	"3NC"	"2"	"210"	"1"	"1.58"
"2001"	"51"	"3NC"	"2"	"220"	"1"	"1.08"
"2001"	"51"	"3NC"	"2"	"224"	"2"	"2.23"
"2001"	"51"	"3NC"	"2"	"227"	"1"	"1"
"2001"	"51"	"3NC"	"2"	"230"	"1"	"1"
"2001"	"51"	"3ND"	"0"	"67"	"1"	"1"
"2001"	"51"	"3ND"	"0"	"68"	"1"	"1.16"
"2001"	"51"	"3ND"	"0"	"70"	"1"	"1.06"
"2001"	"51"	"3ND"	"0"	"74"	"1"	"1.16"
"2001"	"51"	"3ND"	"0"	"78"	"1"	"1.05"
"2001"	"51"	"3ND"	"1"	"88"	"1"	"1.05"
"2001"	"51"	"3ND"	"1"	"90"	"1"	"1.16"
"2001"	"51"	"3ND"	"1"	"92"	"1"	"1.16"
"2001"	"51"	"3ND"	"1"	"94"	"1"	"1.05"
"2001"	"51"	"3ND"	"1"	"95"	"2"	"2.32"
"2001"	"51"	"3ND"	"1"	"97"	"1"	"1.16"
"2001"	"51"	"3ND"	"1"	"101"	"1"	"1.16"
"2001"	"51"	"3ND"	"1"	"103"	"1"	"1.06"
"2001"	"51"	"3ND"	"1"	"119"	"1"	"1.17"
"2001"	"51"	"3ND"	"1"	"125"	"1"	"1.17"
"2001"	"51"	"3ND"	"1"	"132"	"1"	"1.05"
"2001"	"51"	"3ND"	"2"	"83"	"1"	"1"
"2001"	"51"	"3ND"	"2"	"92"	"1"	"1.15"
"2001"	"51"	"3ND"	"2"	"93"	"1"	"1.05"
"2001"	"51"	"3ND"	"2"	"96"	"1"	"1"
"2001"	"51"	"3ND"	"2"	"98"	"1"	"1.17"
"2001"	"51"	"3ND"	"2"	"101"	"1"	"1"
"2001"	"51"	"3ND"	"2"	"102"	"2"	"2.11"
"2001"	"51"	"3ND"	"2"	"104"	"1"	"1.15"
"2001"	"51"	"3ND"	"2"	"105"	"1"	"1.05"
"2001"	"51"	"3ND"	"2"	"106"	"1"	"1.05"
"2001"	"51"	"3ND"	"2"	"110"	"1"	"1.15"
"2001"	"51"	"3ND"	"2"	"111"	"1"	"1.16"
"2001"	"51"	"3ND"	"2"	"115"	"2"	"2.31"
"2001"	"51"	"3ND"	"2"	"116"	"1"	"1.15"
"2001"	"51"	"3ND"	"2"	"117"	"1"	"1"
"2001"	"51"	"3ND"	"2"	"118"	"1"	"1.17"
"2001"	"51"	"3ND"	"2"	"120"	"1"	"1.18"
"2001"	"51"	"3ND"	"2"	"122"	"1"	"1.16"
"2001"	"51"	"3ND"	"2"	"123"	"1"	"1.15"
"2001"	"51"	"3ND"	"2"	"126"	"1"	"1.16"
"2001"	"51"	"3ND"	"2"	"129"	"1"	"1.05"
"2001"	"51"	"3ND"	"2"	"130"	"2"	"2.31"
"2001"	"51"	"3ND"	"2"	"132"	"1"	"1.06"
"2001"	"51"	"3ND"	"2"	"134"	"1"	"1.17"
"2001"	"51"	"3ND"	"2"	"141"	"1"	"1.18"
"2001"	"51"	"3ND"	"2"	"145"	"1"	"1.05"
"2001"	"51"	"3ND"	"2"	"147"	"3"	"3.46"
"2001"	"51"	"3ND"	"2"	"149"	"1"	"1.16"
"2001"	"51"	"3ND"	"2"	"150"	"3"	"3.48"
"2001"	"51"	"3ND"	"2"	"152"	"2"	"2.31"
"2001"	"51"	"3ND"	"2"	"157"	"1"	"1.16"
"2001"	"51"	"3ND"	"2"	"159"	"1"	"1.15"
"2001"	"51"	"3ND"	"2"	"165"	"1"	"1.18"
"2001"	"51"	"3ND"	"2"	"171"	"1"	"1.16"
"2001"	"51"	"3ND"	"2"	"174"	"1"	"1.06"
"2001"	"51"	"3ND"	"2"	"181"	"1"	"1.16"
"2001"	"51"	"3ND"	"2"	"189"	"1"	"1.16"
"2001"	"51"	"3NF"	"0"	"67"	"1"	"1"
"2001"	"51"	"3NF"	"0"	"69"	"1"	"1.04"
"2001"	"51"	"3NF"	"0"	"72"	"2"	"2.04"
"2001"	"51"	"3NF"	"0"	"73"	"1"	"1"
"2001"	"51"	"3NF"	"0"	"75"	"1"	"1.04"
"2001"	"51"	"3NF"	"0"	"76"	"2"	"2.06"
"2001"	"51"	"3NF"	"0"	"79"	"1"	"1.15"
"2001"	"51"	"3NF"	"1"	"81"	"1"	"1.04"
"2001"	"51"	"3NF"	"1"	"84"	"2"	"2.16"
"2001"	"51"	"3NF"	"1"	"85"	"3"	"3.18"
"2001"	"51"	"3NF"	"1"	"86"	"2"	"2.3"
"2001"	"51"	"3NF"	"1"	"88"	"1"	"1.04"
"2001"	"51"	"3NF"	"1"	"89"	"3"	"3.32"
"2001"	"51"	"3NF"	"1"	"91"	"1"	"1.1"
"2001"	"51"	"3NF"	"1"	"92"	"5"	"5.59"
"2001"	"51"	"3NF"	"1"	"93"	"1"	"1.15"
"2001"	"51"	"3NF"	"1"	"94"	"1"	"1.12"
"2001"	"51"	"3NF"	"1"	"96"	"1"	"1.04"
"2001"	"51"	"3NF"	"1"	"100"	"1"	"1"
"2001"	"51"	"3NF"	"1"	"101"	"2"	"2.19"
"2001"	"51"	"3NF"	"1"	"102"	"1"	"1.02"
"2001"	"51"	"3NF"	"1"	"103"	"1"	"1.04"
"2001"	"51"	"3NF"	"1"	"104"	"3"	"3.19"
"2001"	"51"	"3NF"	"1"	"105"	"3"	"3.36"
"2001"	"51"	"3NF"	"1"	"106"	"1"	"1.04"
"2001"	"51"	"3NF"	"1"	"107"	"2"	"2.14"
"2001"	"51"	"3NF"	"1"	"108"	"2"	"2.14"
"2001"	"51"	"3NF"	"1"	"109"	"5"	"5.52"
"2001"	"51"	"3NF"	"1"	"110"	"2"	"2.27"
"2001"	"51"	"3NF"	"1"	"111"	"2"	"2.08"
"2001"	"51"	"3NF"	"1"	"114"	"1"	"1.15"
"2001"	"51"	"3NF"	"1"	"115"	"1"	"1.04"
"2001"	"51"	"3NF"	"1"	"116"	"1"	"1.04"
"2001"	"51"	"3NF"	"1"	"117"	"2"	"2.14"
"2001"	"51"	"3NF"	"1"	"120"	"1"	"1.04"
"2001"	"51"	"3NF"	"1"	"123"	"2"	"2.25"
"2001"	"51"	"3NF"	"1"	"124"	"2"	"2.08"
"2001"	"51"	"3NF"	"1"	"125"	"1"	"1.04"
"2001"	"51"	"3NF"	"1"	"126"	"1"	"1.04"
"2001"	"51"	"3NF"	"1"	"129"	"1"	"1.1"
"2001"	"51"	"3NF"	"1"	"131"	"1"	"1.02"
"2001"	"51"	"3NF"	"1"	"132"	"1"	"1.04"
"2001"	"51"	"3NF"	"1"	"133"	"1"	"1.04"
"2001"	"51"	"3NF"	"1"	"139"	"1"	"1.17"
"2001"	"51"	"3NF"	"1"	"151"	"1"	"1.04"
"2001"	"51"	"3NF"	"2"	"82"	"1"	"1.12"
"2001"	"51"	"3NF"	"2"	"83"	"1"	"1.04"
"2001"	"51"	"3NF"	"2"	"84"	"1"	"1.12"
"2001"	"51"	"3NF"	"2"	"87"	"1"	"1"
"2001"	"51"	"3NF"	"2"	"89"	"1"	"1.12"
"2001"	"51"	"3NF"	"2"	"90"	"1"	"1.1"
"2001"	"51"	"3NF"	"2"	"92"	"2"	"2.19"
"2001"	"51"	"3NF"	"2"	"93"	"1"	"1.04"
"2001"	"51"	"3NF"	"2"	"94"	"1"	"1.02"
"2001"	"51"	"3NF"	"2"	"95"	"1"	"1.04"
"2001"	"51"	"3NF"	"2"	"96"	"3"	"3.18"
"2001"	"51"	"3NF"	"2"	"97"	"2"	"2.22"
"2001"	"51"	"3NF"	"2"	"99"	"1"	"1.12"
"2001"	"51"	"3NF"	"2"	"100"	"2"	"2.27"
"2001"	"51"	"3NF"	"2"	"102"	"2"	"2.08"
"2001"	"51"	"3NF"	"2"	"104"	"2"	"2.19"
"2001"	"51"	"3NF"	"2"	"105"	"3"	"3.28"
"2001"	"51"	"3NF"	"2"	"106"	"3"	"3.26"
"2001"	"51"	"3NF"	"2"	"108"	"1"	"1.02"
"2001"	"51"	"3NF"	"2"	"109"	"2"	"2.22"
"2001"	"51"	"3NF"	"2"	"111"	"3"	"3.16"
"2001"	"51"	"3NF"	"2"	"112"	"2"	"2.14"
"2001"	"51"	"3NF"	"2"	"113"	"2"	"2.14"
"2001"	"51"	"3NF"	"2"	"114"	"3"	"3.29"
"2001"	"51"	"3NF"	"2"	"115"	"3"	"3.31"
"2001"	"51"	"3NF"	"2"	"116"	"2"	"2.3"
"2001"	"51"	"3NF"	"2"	"118"	"1"	"1.1"
"2001"	"51"	"3NF"	"2"	"119"	"3"	"3.18"
"2001"	"51"	"3NF"	"2"	"121"	"2"	"2.22"
"2001"	"51"	"3NF"	"2"	"122"	"1"	"1.15"
"2001"	"51"	"3NF"	"2"	"123"	"1"	"1.02"
"2001"	"51"	"3NF"	"2"	"124"	"2"	"2.04"
"2001"	"51"	"3NF"	"2"	"125"	"3"	"3.21"
"2001"	"51"	"3NF"	"2"	"126"	"3"	"3.39"
"2001"	"51"	"3NF"	"2"	"128"	"2"	"2.19"
"2001"	"51"	"3NF"	"2"	"129"	"4"	"4.49"
"2001"	"51"	"3NF"	"2"	"130"	"2"	"2.14"
"2001"	"51"	"3NF"	"2"	"131"	"1"	"1.1"
"2001"	"51"	"3NF"	"2"	"132"	"3"	"3.39"
"2001"	"51"	"3NF"	"2"	"133"	"1"	"1.02"
"2001"	"51"	"3NF"	"2"	"135"	"1"	"1.12"
"2001"	"51"	"3NF"	"2"	"136"	"2"	"2.29"
"2001"	"51"	"3NF"	"2"	"137"	"1"	"1.1"
"2001"	"51"	"3NF"	"2"	"138"	"1"	"1.04"
"2001"	"51"	"3NF"	"2"	"139"	"3"	"3.28"
"2001"	"51"	"3NF"	"2"	"140"	"3"	"3.34"
"2001"	"51"	"3NF"	"2"	"141"	"1"	"1.18"
"2001"	"51"	"3NF"	"2"	"143"	"1"	"1.15"
"2001"	"51"	"3NF"	"2"	"144"	"2"	"2.24"
"2001"	"51"	"3NF"	"2"	"146"	"1"	"1.1"
"2001"	"51"	"3NF"	"2"	"147"	"3"	"3.11"
"2001"	"51"	"3NF"	"2"	"150"	"1"	"1.12"
"2001"	"51"	"3NF"	"2"	"151"	"2"	"2.12"
"2001"	"51"	"3NF"	"2"	"152"	"1"	"1.1"
"2001"	"51"	"3NF"	"2"	"154"	"3"	"3.18"
"2001"	"51"	"3NF"	"2"	"160"	"1"	"1.04"
"2001"	"51"	"3NF"	"2"	"162"	"1"	"1.17"
"2001"	"51"	"3NF"	"2"	"164"	"1"	"1.12"
"2001"	"51"	"3NF"	"2"	"166"	"1"	"1.12"
"2001"	"51"	"3NF"	"2"	"169"	"1"	"1.12"
"2001"	"51"	"3NF"	"2"	"170"	"3"	"3.41"
"2001"	"51"	"3OA"	"0"	"79"	"1"	"1"
"2001"	"51"	"3OA"	"1"	"83"	"1"	"1"
"2001"	"51"	"3OA"	"1"	"86"	"2"	"2"
"2001"	"51"	"3OA"	"1"	"87"	"1"	"1.07"
"2001"	"51"	"3OA"	"1"	"90"	"1"	"1.05"
"2001"	"51"	"3OA"	"1"	"97"	"1"	"1.05"
"2001"	"51"	"3OA"	"1"	"99"	"3"	"3.16"
"2001"	"51"	"3OA"	"1"	"100"	"1"	"2.78"
"2001"	"51"	"3OA"	"1"	"103"	"1"	"1"
"2001"	"51"	"3OA"	"1"	"122"	"1"	"1.05"
"2001"	"51"	"3OA"	"1"	"129"	"1"	"1.05"
"2001"	"51"	"3OA"	"2"	"87"	"1"	"1"
"2001"	"51"	"3OA"	"2"	"90"	"1"	"1"
"2001"	"51"	"3OA"	"2"	"94"	"1"	"1"
"2001"	"51"	"3OA"	"2"	"95"	"1"	"1"
"2001"	"51"	"3OA"	"2"	"96"	"2"	"2"
"2001"	"51"	"3OA"	"2"	"98"	"2"	"2"
"2001"	"51"	"3OA"	"2"	"99"	"1"	"1"
"2001"	"51"	"3OA"	"2"	"100"	"4"	"4.05"
"2001"	"51"	"3OA"	"2"	"102"	"2"	"2"
"2001"	"51"	"3OA"	"2"	"104"	"3"	"3"
"2001"	"51"	"3OA"	"2"	"106"	"1"	"1"
"2001"	"51"	"3OA"	"2"	"107"	"1"	"1.05"
"2001"	"51"	"3OA"	"2"	"108"	"1"	"1"
"2001"	"51"	"3OA"	"2"	"109"	"1"	"1"
"2001"	"51"	"3OA"	"2"	"110"	"1"	"1"
"2001"	"51"	"3OA"	"2"	"111"	"1"	"1.22"
"2001"	"51"	"3OA"	"2"	"112"	"1"	"1"
"2001"	"51"	"3OA"	"2"	"113"	"1"	"1"
"2001"	"51"	"3OA"	"2"	"116"	"1"	"1"
"2001"	"51"	"3OA"	"2"	"117"	"1"	"1"
"2001"	"51"	"3OA"	"2"	"118"	"1"	"1"
"2001"	"51"	"3OA"	"2"	"119"	"1"	"1"
"2001"	"51"	"3OA"	"2"	"121"	"1"	"1"
"2001"	"51"	"3OA"	"2"	"125"	"2"	"2"
"2001"	"51"	"3OA"	"2"	"126"	"1"	"1"
"2001"	"51"	"3OA"	"2"	"131"	"1"	"1"
"2001"	"51"	"3OA"	"2"	"136"	"1"	"1.07"
"2001"	"51"	"3OA"	"2"	"138"	"1"	"1.27"
"2001"	"51"	"3OA"	"2"	"144"	"1"	"1.22"
"2001"	"51"	"3OA"	"2"	"145"	"1"	"1.05"
"2001"	"51"	"3OA"	"2"	"151"	"1"	"1.05"
"2001"	"51"	"3OC"	"0"	"65"	"1"	"1"
"2001"	"51"	"3OC"	"0"	"71"	"1"	"1.05"
"2001"	"51"	"3OC"	"0"	"73"	"1"	"1"
"2001"	"51"	"3OC"	"0"	"75"	"1"	"1.17"
"2001"	"51"	"3OC"	"0"	"77"	"1"	"1"
"2001"	"51"	"3OC"	"0"	"79"	"1"	"1"
"2001"	"51"	"3OC"	"0"	"96"	"1"	"1"
"2001"	"51"	"3OC"	"0"	"114"	"1"	"1"
"2001"	"51"	"3OC"	"0"	"122"	"1"	"1"
"2001"	"51"	"3OC"	"0"	"125"	"1"	"1"
"2001"	"51"	"3OC"	"0"	"128"	"1"	"1"
"2001"	"51"	"3OC"	"1"	"83"	"1"	"1"
"2001"	"51"	"3OC"	"1"	"85"	"2"	"2"
"2001"	"51"	"3OC"	"1"	"86"	"3"	"3.07"
"2001"	"51"	"3OC"	"1"	"87"	"4"	"4.28"
"2001"	"51"	"3OC"	"1"	"88"	"1"	"1.07"
"2001"	"51"	"3OC"	"1"	"90"	"2"	"2.11"
"2001"	"51"	"3OC"	"1"	"92"	"3"	"3.44"
"2001"	"51"	"3OC"	"1"	"93"	"1"	"1.1"
"2001"	"51"	"3OC"	"1"	"94"	"2"	"2.22"
"2001"	"51"	"3OC"	"1"	"95"	"5"	"5.47"
"2001"	"51"	"3OC"	"1"	"96"	"7"	"7.57"
"2001"	"51"	"3OC"	"1"	"97"	"8"	"8.31"
"2001"	"51"	"3OC"	"1"	"98"	"3"	"3.28"
"2001"	"51"	"3OC"	"1"	"99"	"3"	"3.07"
"2001"	"51"	"3OC"	"1"	"101"	"4"	"4.28"
"2001"	"51"	"3OC"	"1"	"102"	"7"	"7.29"
"2001"	"51"	"3OC"	"1"	"103"	"2"	"2.07"
"2001"	"51"	"3OC"	"1"	"104"	"4"	"4.36"
"2001"	"51"	"3OC"	"1"	"105"	"4"	"4.03"
"2001"	"51"	"3OC"	"1"	"106"	"4"	"4.01"
"2001"	"51"	"3OC"	"1"	"107"	"2"	"2.15"
"2001"	"51"	"3OC"	"1"	"108"	"1"	"1.03"
"2001"	"51"	"3OC"	"1"	"109"	"4"	"4.23"
"2001"	"51"	"3OC"	"1"	"110"	"1"	"1.05"
"2001"	"51"	"3OC"	"1"	"111"	"1"	"1"
"2001"	"51"	"3OC"	"1"	"112"	"3"	"3.11"
"2001"	"51"	"3OC"	"1"	"113"	"2"	"2.19"
"2001"	"51"	"3OC"	"1"	"114"	"3"	"3"
"2001"	"51"	"3OC"	"1"	"116"	"1"	"1.03"
"2001"	"51"	"3OC"	"1"	"117"	"2"	"2.18"
"2001"	"51"	"3OC"	"1"	"118"	"1"	"1.14"
"2001"	"51"	"3OC"	"1"	"119"	"2"	"2.14"
"2001"	"51"	"3OC"	"1"	"120"	"2"	"2.07"
"2001"	"51"	"3OC"	"1"	"121"	"1"	"1"
"2001"	"51"	"3OC"	"1"	"122"	"1"	"1"
"2001"	"51"	"3OC"	"1"	"123"	"3"	"3.46"
"2001"	"51"	"3OC"	"1"	"124"	"1"	"1.27"
"2001"	"51"	"3OC"	"1"	"126"	"1"	"1.18"
"2001"	"51"	"3OC"	"1"	"130"	"1"	"1.14"
"2001"	"51"	"3OC"	"2"	"82"	"1"	"1"
"2001"	"51"	"3OC"	"2"	"84"	"1"	"1"
"2001"	"51"	"3OC"	"2"	"85"	"2"	"2"
"2001"	"51"	"3OC"	"2"	"87"	"1"	"1.1"
"2001"	"51"	"3OC"	"2"	"88"	"4"	"4"
"2001"	"51"	"3OC"	"2"	"89"	"2"	"2"
"2001"	"51"	"3OC"	"2"	"92"	"3"	"3.03"
"2001"	"51"	"3OC"	"2"	"93"	"1"	"1.27"
"2001"	"51"	"3OC"	"2"	"94"	"2"	"2.09"
"2001"	"51"	"3OC"	"2"	"95"	"1"	"1"
"2001"	"51"	"3OC"	"2"	"96"	"1"	"1"
"2001"	"51"	"3OC"	"2"	"97"	"2"	"2"
"2001"	"51"	"3OC"	"2"	"98"	"4"	"4.14"
"2001"	"51"	"3OC"	"2"	"99"	"2"	"2.12"
"2001"	"51"	"3OC"	"2"	"100"	"1"	"1.18"
"2001"	"51"	"3OC"	"2"	"102"	"1"	"1"
"2001"	"51"	"3OC"	"2"	"103"	"4"	"4.09"
"2001"	"51"	"3OC"	"2"	"104"	"6"	"6.1"
"2001"	"51"	"3OC"	"2"	"105"	"2"	"2.12"
"2001"	"51"	"3OC"	"2"	"106"	"2"	"2"
"2001"	"51"	"3OC"	"2"	"107"	"4"	"4.03"
"2001"	"51"	"3OC"	"2"	"108"	"3"	"3.12"
"2001"	"51"	"3OC"	"2"	"109"	"3"	"3"
"2001"	"51"	"3OC"	"2"	"110"	"2"	"2.05"
"2001"	"51"	"3OC"	"2"	"111"	"2"	"2.05"
"2001"	"51"	"3OC"	"2"	"112"	"9"	"9.32"
"2001"	"51"	"3OC"	"2"	"113"	"6"	"6.55"
"2001"	"51"	"3OC"	"2"	"114"	"4"	"4.22"
"2001"	"51"	"3OC"	"2"	"116"	"1"	"1"
"2001"	"51"	"3OC"	"2"	"117"	"3"	"3.17"
"2001"	"51"	"3OC"	"2"	"118"	"4"	"4.25"
